year,month,day,time,latitude,longitude,depth (m),location,Akashiwo sanguinea (cells/L),Alexandrium spp. (cells/L),Ammonia (uM),Chlorophyll (mg/m3),Chlorophyll 1 (mg/m3),Chlorophyll 2 (mg/m3),DA Volume Filtered (mL),Dinophysis spp. (cells/L),Domoic Acid (ng/mL),Lingulodinium polyedrum (cells/L),Nitrate (uM),Nitrite (uM),Other Diatoms (cells/L),Other Dinoflagellates (cells/L),Phaeophytin (mg/m3),Phaeophytin 1 (mg/m3),Phaeophytin 2 (mg/m3),Phosphate (uM),Prorocentrum spp. (cells/L),Pseudo-nitzschia delicatissima group (cells/L),Pseudo-nitzschia seriata group (cells/L),Silicate (uM),Volume Settled for counting (mL),Water Temperature (C),Volume for counting (mL)
2010,7,6,14:25:00,33.6061,-117.9311,0,Newport Pier,0,0,1.95,0.85,0.88,0.82,200,0,0.05,2600,0.54,NaN,NaN,NaN,0.23,0.14,0.32,0.22,7800,109193,31198,2.31,25,19,NaN
2010,7,6,15:55:00,34.408,-119.685,0,Stearns Wharf,0,0,1.171,5.43,5.43,NaN,200,0,0.21,16600,0.268,0.041,NaN,NaN,1.09,1.09,NaN,1.055,5100,0,2100,10.276,50,15.5,NaN
2010,7,6,16:25:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,1.09063,11.1035,11.1035,NaN,200,1500,1.46,65400,0.298748,0.053434,NaN,NaN,0.874569,0.874569,NaN,0.482249,22700,0,15000,2.97765,50,15.5,NaN
2010,7,7,18:39:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.18,3.12,3.22,3.02,NaN,NaN,NaN,NaN,0,0.01,NaN,NaN,0.29,0.29,0.28,0.06,NaN,NaN,NaN,1.3,NaN,19.1,NaN
2010,7,12,15:45:00,34.408,-119.685,0,Stearns Wharf,0,0,2.206,6.56,6.56,NaN,200,1400,0.25,42900,0.407,0.048,NaN,NaN,0.24,0.24,NaN,1.123,17400,0,300,15.897,50,15,NaN
2010,7,12,16:20:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,4.46801,1.71003,1.71003,NaN,200,0,0.64,0,0.936809,0.152775,NaN,NaN,1.9036,1.9036,NaN,0.852647,1800,0,10300,4.21503,50,16,NaN
2010,7,12,16:35:00,33.6061,-117.9311,0,Newport Pier,2600,0,1.76,5.08,4.86,5.3,200,0,NaN,5200,0.37,NaN,NaN,NaN,-1.74,-1.61,-1.87,0.16,70196,5200,2600,3.55,25,19.5,NaN
2010,7,12,18:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,34.0129,4.51069,4.51069,NaN,200,0,NaN,7854,1.77212,0.214659,486,4114,NaN,NaN,NaN,0.593098,20196,0,0,8.04196,NaN,18,250
2010,7,13,0:00:00,35.17,-120.741,0,Cal Poly Pier,0,0,NaN,8.56,8.09,9.03,200,2133,NaN,0,NaN,NaN,14928,2133,2.21,2.35,2.07,NaN,2133,4265,21326,NaN,25,NaN,NaN
2010,7,13,17:20:00,32.867,-117.257,0,Scripps Pier,0,0,0.38,2.01,2.03,1.98,200,0,0.08,0,1.31,0.09,NaN,NaN,0.7,0.67,0.72,0.43,15600,1600,0,6.8,10,17.2,NaN
2010,7,15,16:30:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.28,2.84,2.88,2.79,NaN,NaN,NaN,NaN,0.95,0.07,NaN,NaN,0.91,0.91,0.91,0.41,NaN,NaN,NaN,8.8,NaN,17.1,NaN
2010,7,19,16:00:00,34.408,-119.685,0,Stearns Wharf,0,0,0.449,14.06,14.06,NaN,200,1500,0.053,124600,0,0.02,NaN,NaN,0.12,0.12,NaN,0.629,26800,0,0,9.357,50,16.5,NaN
2010,7,19,16:05:00,33.6061,-117.9311,0,Newport Pier,0,0,6.02,1.29,1.31,1.27,200,0,NaN,0,0.97,0.29,NaN,NaN,0.58,0.53,0.64,0.16,4952,9904,0,3.48,25,20,NaN
2010,7,19,16:30:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,1.18326,6.67613,6.67613,NaN,200,0,0.47,34700,0.232686,0.107762,NaN,NaN,2.19367,2.19367,NaN,0.689235,5900,0,9300,6.01353,50,17.5,NaN
2010,7,19,17:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,0.174886,6.01425,6.01425,NaN,200,0,0.05,3478,0.681934,NaN,262,2132,NaN,NaN,NaN,0.241855,152966,0,0,4.67655,NaN,20,250
2010,7,19,17:10:00,32.867,-117.257,0,Scripps Pier,0,0,0.37,2.91,2.97,2.84,200,0,NaN,0,0.67,0.06,NaN,NaN,0.75,0.73,0.77,0.34,8800,339600,11600,7.4,10,17.5,NaN
2010,7,19,21:07:00,35.17,-120.741,0,Cal Poly Pier,0,0,NaN,3.59,3.66,3.52,200,0,0.07,0,NaN,NaN,179134,2133,1.71,1.73,1.69,NaN,6398,0,14928,NaN,25,NaN,NaN
2010,7,22,16:10:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.43,2.12,2.12,2.12,200,NaN,NaN,NaN,0,0.01,NaN,NaN,0.65,0.64,0.66,0.18,NaN,NaN,NaN,2.9,NaN,18.8,NaN
2010,7,26,16:00:00,32.867,-117.257,0,Scripps Pier,0,0,0.59,1.64,1.63,1.65,200,0,NaN,0,0.05,0.03,NaN,NaN,0.64,0.64,0.63,0.22,8000,25200,0,2.6,10,19.4,NaN
2010,7,26,16:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,12.6125,5.01188,5.01188,NaN,200,0,NaN,8602,0.883178,0.147819,0,14586,NaN,NaN,NaN,0.412615,36278,0,0,2.80804,NaN,18,500
2010,7,26,16:15:00,34.408,-119.685,0,Stearns Wharf,0,0,1.849,7.57,7.57,NaN,200,4100,0,27000,0.294,0.04,NaN,NaN,-0.06,-0.06,NaN,0.472,17600,0,0,3.264,50,15.5,NaN
2010,7,26,16:45:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,2.74926,5.48145,5.48145,NaN,200,0,0.056,5200,0.606417,0.084068,NaN,NaN,1.89741,1.89741,NaN,0.513919,7200,3500,0,2.77722,50,16,NaN
2010,7,26,23:41:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.53,18.1,18.47,17.72,200,4265,0.07,0,0.4,0.1,3252140,6398,5.76,6.24,5.29,0.21,6398,100230,83170,12.88,25,NaN,NaN
2010,7,28,18:45:00,33.6061,-117.9311,0,Newport Pier,0,0,1.89,2.13,1.97,2.29,200,0,0.34,41598,0.21,0.11,NaN,NaN,1.15,1.26,1.04,0.25,49397,70196,0,4.56,25,18,NaN
2010,7,29,16:45:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.4,2.05,2.07,2.03,200,NaN,NaN,NaN,0.15,0.02,NaN,NaN,0.72,0.68,0.75,0.23,NaN,NaN,NaN,3.4,NaN,18.5,NaN
2010,8,2,14:10:00,34.008,-118.499,0,Santa Monica Pier,0,0,3.17893,7.01662,7.01662,NaN,200,0,0.2,6956,1.70094,NaN,0,11183,NaN,NaN,NaN,0.436966,94996,4600,0,3.6275,NaN,15,250
2010,8,2,14:55:00,34.408,-119.685,0,Stearns Wharf,0,0,2.772,4.19,4.19,NaN,200,0,2.47,0,0.479,0.062,NaN,NaN,2.17,2.17,NaN,0.301,1600,12500,35100,0.012,50,15,NaN
2010,8,2,15:18:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,0.920776,5.66885,5.66885,NaN,200,900,1.82,4400,0.304462,0.058139,NaN,NaN,2.79663,2.79663,NaN,0.351392,14700,2000,44200,0.602592,50,15,NaN
2010,8,2,16:20:00,32.867,-117.257,0,Scripps Pier,0,400,0.38,1.76,1.68,1.83,200,0,NaN,2000,0.05,0.02,NaN,NaN,0.79,0.85,0.73,0.21,24000,13600,0,4.1,10,19.3,NaN
2010,8,3,0:32:00,35.17,-120.741,0,Cal Poly Pier,0,0,0.39,9.97,10.16,9.78,200,0,0.1,0,0.14,0,1921430,4265,3.68,3.28,4.08,0.08,4265,138616,12795,4.39,25,NaN,NaN
2010,8,3,15:35:00,33.6061,-117.9311,0,Newport Pier,0,0,4.66,4.95,4.91,4.99,200,0,0.05,5200,0.38,0.38,NaN,NaN,1.71,1.82,1.6,0.17,5200,0,0,1.41,25,17,NaN
2010,8,5,16:40:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.32,2.3,2.3,2.3,200,NaN,NaN,NaN,0.02,0.01,NaN,NaN,1.23,1.24,1.22,0.18,NaN,NaN,NaN,3.8,NaN,20.1,NaN
2010,8,9,15:25:00,34.408,-119.685,0,Stearns Wharf,0,0,4.122,4.83,4.83,NaN,200,900,0.33,0,4.752,0.327,NaN,NaN,2.18,2.18,NaN,0.777,700,19200,63800,5.673,50,14,NaN
2010,8,9,15:53:00,33.6061,-117.9311,0,Newport Pier,0,0,1.47,1.15,1.12,1.18,200,5200,0.06,0,0.29,NaN,NaN,NaN,1.55,1.6,1.5,0.19,10399,0,0,3.73,25,19,NaN
2010,8,9,15:55:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,4.38346,1.65146,1.65146,NaN,200,0,0.44,0,0.783194,0.12463,NaN,NaN,1.55152,1.55152,NaN,0.475154,1600,5400,18800,1.44472,50,16.5,NaN
2010,8,9,16:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,9.77322,5.01188,5.01188,NaN,200,430,NaN,374,0.88674,0.133569,0,4301,NaN,NaN,NaN,0.500329,21131,0,0,2.96234,NaN,20,500
2010,8,9,16:20:00,32.867,-117.257,0,Scripps Pier,400,0,0.12,2.22,2.24,2.2,200,0,NaN,2400,0,0.01,NaN,NaN,0.64,0.61,0.66,0.15,29600,13600,0,3.5,10,20.2,NaN
2010,8,9,22:10:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.55,8.69,8.48,8.9,200,21326,0.09,2133,0.38,0.03,110893,12795,4.5,4.72,4.27,0.32,23458,488355,8530,11.92,25,NaN,NaN
2010,8,12,16:20:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.33,3.14,3.16,3.11,NaN,NaN,NaN,NaN,0.03,0.01,NaN,NaN,1.56,1.53,1.59,0.11,NaN,NaN,NaN,3.2,NaN,20.8,NaN
2010,8,16,14:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,3.32823,2.00475,2.00475,NaN,200,534,NaN,0,1.32234,0.121349,0,4007,NaN,NaN,NaN,0.425635,36331,0,0,3.29944,NaN,16,350
2010,8,16,15:55:00,32.867,-117.257,0,Scripps Pier,0,0,1.66,4.15,4.19,4.1,200,0,NaN,400,2,0.1,NaN,NaN,1.86,1.78,1.93,0.48,22800,12000,0,6.6,10,15.4,NaN
2010,8,16,23:10:00,35.17,-120.741,0,Cal Poly Pier,0,NaN,7.74,1.7,1.66,1.73,200,0,NaN,0,10.7,0.59,8530,2133,0.82,0.85,0.78,1.56,0,2133,0,28.17,25,NaN,NaN
2010,8,18,16:25:00,33.6061,-117.9311,0,Newport Pier,0,0,1.86,8.66,7.37,9.95,200,0,0.07,0,0.84,NaN,NaN,NaN,-1.71,0.53,-3.95,0.16,31198,181989,41598,NaN,25,17.5,NaN
2010,8,19,15:45:00,34.408,-119.685,0,Stearns Wharf,0,0,3.363,3.76,3.76,NaN,200,400,0.64,0,0.443,0.083,NaN,NaN,1.09,1.09,NaN,0.32,9500,14300,44400,4.801,50,16.5,NaN
2010,8,19,16:15:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,7.27717,3.74215,3.74215,NaN,200,0,0.53,0,0.806802,0.209917,NaN,NaN,1.12866,1.12866,NaN,0.585987,8300,24600,23100,9.27946,50,17,NaN
2010,8,19,16:55:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.41,2.76,2.82,2.7,NaN,NaN,NaN,NaN,0.17,0.02,NaN,NaN,1.01,0.96,1.06,0.27,NaN,NaN,NaN,5.1,NaN,18.6,NaN
2010,8,23,14:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,2.66958,1.00238,1.00238,NaN,200,123,NaN,1122,0.733429,NaN,0,5722,NaN,NaN,NaN,0.40755,58221,123,0,4.82243,NaN,20,250
2010,8,23,16:55:00,32.867,-117.257,0,Scripps Pier,0,0,0.63,1.77,1.77,1.77,200,0,NaN,400,0.14,0.02,NaN,NaN,0.61,0.62,0.6,0.27,5600,6000,0,4.4,10,19.1,NaN
2010,8,23,23:45:00,35.17,-120.741,0,Cal Poly Pier,0,0,1.86,6.82,6.67,6.97,200,0,NaN,0,4.17,0.34,125821,0,2.73,2.7,2.76,0.47,0,6398,23458,15.82,25,NaN,NaN
2010,8,25,15:30:00,33.6061,-117.9311,0,Newport Pier,0,0,1.63,1.61,1.64,1.58,200,0,NaN,0,0.56,NaN,NaN,NaN,1.14,1.17,1.11,0.22,15599,0,0,5.29,25,18,NaN
2010,8,26,15:55:00,34.408,-119.685,0,Stearns Wharf,600,3400,1.859,11.42,11.42,NaN,200,8400,0.33,0,0.541,0.199,NaN,NaN,3.8,3.8,NaN,1.408,5400,9800,142700,8.555,50,14,NaN
2010,8,26,16:15:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.96,5.29,5.29,5.29,200,NaN,0.33,NaN,3.26,0.11,NaN,NaN,0.89,0.86,0.92,0.6,NaN,NaN,NaN,5.7,NaN,17.8,NaN
2010,8,26,16:22:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,4.83865,5.63957,5.63957,NaN,200,600,0.26,0,0.532503,0.207321,NaN,NaN,3.38185,3.38185,NaN,0.670908,900,17000,88300,6.67306,50,14.5,NaN
2010,8,30,16:07:00,33.6061,-117.9311,0,Newport Pier,0,0,1.37,1.29,1.25,1.33,200,0,NaN,0,0.73,0.11,NaN,NaN,0.7,0.69,0.72,0.22,5200,0,0,5.26,25,19.5,NaN
2010,8,30,16:25:00,32.867,-117.257,0,Scripps Pier,0,0,1.68,0.92,0.92,0.92,200,0,0.048,0,0.2,0.01,NaN,NaN,0.19,0.17,0.2,0.34,4800,3200,0,3.1,10,19.4,NaN
2010,8,30,19:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,13.3101,3.00712,3.00712,NaN,200,534,0.2,1256,2.99132,0.190763,0,614,NaN,NaN,NaN,69.3966,75067,1335,0,10.7976,NaN,18,350
2010,8,31,0:15:00,35.17,-120.741,0,Cal Poly Pier,0,0,51.81,2.72,2.66,2.79,200,0,NaN,0,15.24,0.51,0,0,2.3,2.26,2.34,2.09,0,0,0,27.5,25,NaN,NaN
2010,9,2,17:00:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.44,3.85,3.78,3.91,NaN,NaN,NaN,NaN,0.04,0.01,NaN,NaN,0.72,0.7,0.73,0.24,NaN,NaN,NaN,2.6,NaN,19.7,NaN
2010,9,6,14:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,2.14218,6.01425,6.01425,NaN,200,1384,NaN,374,0.681699,NaN,112,9874,NaN,NaN,NaN,0.30808,66572,0,0,4.30476,NaN,16,250
2010,9,6,15:45:00,32.867,-117.257,0,Scripps Pier,0,0,0.25,3.04,3.03,3.04,200,0,NaN,2400,0.24,0.04,NaN,NaN,0.42,0.41,0.42,0.3,44800,6000,0,3,10,17.5,NaN
2010,9,6,21:12:00,35.17,-120.741,0,Cal Poly Pier,0,0,10.67,18.28,17.72,18.85,200,0,NaN,0,6.79,0.42,119423,14928,8.23,7.84,8.63,1.3,2133,34121,108760,14.42,25,NaN,NaN
2010,9,7,16:50:00,34.408,-119.685,0,Stearns Wharf,800,0,3.046,9.29,9.29,NaN,200,2100,0,0,1.829,0.367,NaN,NaN,2.17,2.17,NaN,0.89,21200,0,1800,14.56,50,16,NaN
2010,9,7,17:20:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,7.9168,4.40976,4.40976,NaN,200,0,0,0,2.84172,0.37331,NaN,NaN,2.88698,2.88698,NaN,0.903229,900,1200,17300,9.32549,50,16.5,NaN
2010,9,8,15:55:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,1.07,4.08,4.17,3.98,200,NaN,0.18,NaN,0.02,0,NaN,NaN,0.5,0.43,0.57,0.32,NaN,NaN,NaN,3.7,NaN,17.5,NaN
2010,9,9,15:48:00,33.6061,-117.9311,0,Newport Pier,0,0,4.53,1.44,1.22,1.66,200,0,NaN,0,4.01,0.26,NaN,NaN,1.66,1.98,1.34,0.63,20799,10399,36398,5,25,19.5,NaN
2010,9,13,14:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,2.64557,4.51069,4.51069,NaN,200,156,NaN,623,1.30041,NaN,1870,9818,NaN,NaN,NaN,0.400908,16674,779,0,3.49225,NaN,16,300
2010,9,13,15:00:00,34.408,-119.685,0,Stearns Wharf,12100,0,5.673,6.47,6.47,NaN,200,4500,0,0,2.138,0.334,NaN,NaN,1.76,1.76,NaN,0.908,20600,0,0,11.598,50,15,NaN
2010,9,13,15:25:00,34.4161076,-119.8287494,0,Goleta Pier,3600,1000,4.12485,8.57355,8.57355,NaN,200,900,0,0,2.1756,0.312849,NaN,NaN,2.39998,2.39998,NaN,0.719291,1900,0,0,5.30534,50,15,NaN
2010,9,13,15:35:00,33.6061,-117.9311,0,Newport Pier,0,0,3.48,1.52,1.56,1.49,200,0,NaN,0,0.78,NaN,NaN,NaN,0.98,1.05,0.91,0.27,5200,0,0,1.76,25,16,NaN
2010,9,13,16:05:00,32.867,-117.257,0,Scripps Pier,0,0,2.5,1.61,1.63,1.59,200,1200,NaN,1200,0.07,0.07,NaN,NaN,0.5,0.48,0.51,0.56,14800,3600,0,5.3,10,17.5,NaN
2010,9,13,23:15:00,35.17,-120.741,0,Cal Poly Pier,0,0,NaN,7.95,7.71,8.2,200,0,0.05,0,NaN,NaN,34121,4265,4.03,4.01,4.05,NaN,0,0,29856,NaN,25,NaN,NaN
2010,9,20,15:55:00,33.6061,-117.9311,0,Newport Pier,0,0,2.87,3.31,3.18,3.43,200,2600,NaN,2600,0.52,0.19,NaN,NaN,1.09,0.96,1.23,0.15,2600,25998,0,NaN,25,17.5,NaN
2010,9,20,16:05:00,34.408,-119.685,0,Stearns Wharf,2900,0,3.008,2.72,2.72,NaN,200,900,0,0,0.35,0.181,NaN,NaN,2.09,2.09,NaN,0.58,10200,0,0,4.531,50,16.5,NaN
2010,9,20,16:33:00,34.4161076,-119.8287494,0,Goleta Pier,1200,0,2.61467,1.37036,1.37036,NaN,200,0,0,0,0.35328,0.21751,NaN,NaN,2.32539,2.32539,NaN,0.564791,1500,0,6400,3.8583,50,17.5,NaN
2010,9,20,16:55:00,32.867,-117.257,0,Scripps Pier,0,0,0.97,4.67,4.69,4.64,200,0,NaN,400,0.55,0.08,NaN,NaN,1.46,1.41,1.51,0.56,12000,400,8000,6.6,10,16.6,NaN
2010,9,20,18:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,6.81579,9.02137,9.02137,NaN,200,679,0.04,935,1.34228,NaN,3118,3646,NaN,NaN,NaN,0.419487,9622,2033,0,5.80241,NaN,16,230
2010,9,20,23:12:00,35.17,-120.741,0,Cal Poly Pier,0,0,NaN,1.45,1.36,1.55,200,2133,0.04,0,NaN,NaN,2133,0,1.8,1.71,1.88,NaN,0,0,0,NaN,25,NaN,NaN
2010,9,23,16:45:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.45,2.61,2.63,2.59,NaN,NaN,NaN,NaN,0.03,0.02,NaN,NaN,0.91,0.88,0.93,0.36,NaN,NaN,NaN,5.4,NaN,17.3,NaN
2010,9,27,15:33:00,34.408,-119.685,0,Stearns Wharf,3200,2800,2.138,6.11,6.11,NaN,200,9500,0,0,0.903,0.239,NaN,NaN,1.01,1.01,NaN,0.633,15900,0,0,4.923,50,17.5,NaN
2010,9,27,15:42:00,33.6061,-117.9311,0,Newport Pier,0,0,1.59,5.65,6.09,5.21,200,0,NaN,0,0.57,NaN,NaN,NaN,-2.23,-2.31,-2.15,0.2,2600,0,0,2.16,25,20,NaN
2010,9,27,16:02:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,3.80207,2.93398,2.93398,NaN,200,0,0.18,0,0.632327,0.206802,NaN,NaN,3.03608,3.03608,NaN,0.562076,0,8700,5600,3.78733,50,17.5,NaN
2010,9,27,16:05:00,32.867,-117.257,0,Scripps Pier,0,0,1.83,2.37,2.38,2.35,200,0,NaN,0,0.06,0.04,NaN,NaN,0.71,0.71,0.71,0.42,1600,2000,5600,5.8,10,17.4,NaN
2010,9,27,18:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,3.5986,8,8,NaN,200,468,0.04,935,0.910761,NaN,1402,468,NaN,NaN,NaN,0.483281,935,0,0,5.54428,NaN,20,200
2010,9,27,22:20:00,35.17,-120.741,0,Cal Poly Pier,0,0,47.7,11.5,11.12,11.88,200,0,0.06,0,5.16,0.49,648296,4265,12.36,12.95,11.77,2.09,0,0,0,21.5,25,NaN,NaN
2010,9,30,16:50:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,1.93,1.26,1.25,1.27,NaN,NaN,NaN,NaN,0.01,0.02,NaN,NaN,0.41,0.4,0.42,0.43,NaN,NaN,NaN,4.2,NaN,18.5,NaN
2010,10,4,16:00:00,33.6061,-117.9311,0,Newport Pier,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN
2010,10,4,16:00:00,34.408,-119.685,0,Stearns Wharf,3200,0,5.56,11.08,11.08,NaN,200,2400,0,1900,0.517,0.21,NaN,NaN,2.16,2.16,NaN,0.703,76000,0,0,5.02,50,16.5,NaN
2010,10,4,16:00:00,33.6061,-117.9311,0,Newport Pier,0,0,1.86,2.71,2.84,2.57,200,0,0.06,25998,0.28,0.26,NaN,NaN,0.95,0.91,0.99,0.23,20799,0,NaN,2.43,25,19.5,NaN
2010,10,4,16:25:00,32.867,-117.257,0,Scripps Pier,0,0,0.72,16.77,15.93,17.6,200,800,NaN,19200,0,0.01,NaN,NaN,0.38,0.47,0.29,0.22,538400,0,0,3.3,10,20,NaN
2010,10,4,16:25:00,34.4161076,-119.8287494,0,Goleta Pier,4700,0,4.29362,16.6083,16.6083,NaN,200,500,0,0,0.910268,0.247589,NaN,NaN,2.34424,2.34424,NaN,0.557634,76700,0,0,6.18406,50,18,NaN
2010,10,4,17:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,NaN,4.0095,4.0095,NaN,200,187,NaN,0,NaN,NaN,0,1964,NaN,NaN,NaN,NaN,3834,0,0,NaN,NaN,17,250
2010,10,4,22:15:00,35.17,-120.741,0,Cal Poly Pier,0,0,NaN,1.01,0.98,1.04,200,0,NaN,0,NaN,NaN,2133,0,1.72,1.77,1.67,NaN,0,0,14928,NaN,25,NaN,NaN
2010,10,7,16:05:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.28,4.47,4.45,4.48,NaN,NaN,NaN,NaN,-0.01,0.03,NaN,NaN,0.41,0.41,0.4,0.34,NaN,NaN,NaN,3.6,NaN,18.7,NaN
2010,10,11,15:30:00,32.867,-117.257,0,Scripps Pier,0,1600,0.36,7.5,7.52,7.48,200,400,NaN,22400,0,0.04,NaN,NaN,0.47,0.42,0.52,0.31,193200,1200,0,3.6,10,19.2,NaN
2010,10,11,15:55:00,34.408,-119.685,0,Stearns Wharf,400,0,6.956,4.08,4.08,NaN,200,1400,0,700,0.648,0.245,NaN,NaN,1.67,1.67,NaN,0.735,25000,0,0,3.466,50,17,NaN
2010,10,11,16:24:00,34.408,-119.685,0,Stearns Wharf,400,0,6.96,NaN,4.29,NaN,200,1400,NaN,700,0.65,0.24,NaN,NaN,NaN,1.65,NaN,0.73,25000,0,0,3.47,50,18,NaN
2010,10,11,16:24:00,34.4161076,-119.8287494,0,Goleta Pier,15500,2400,3.17,12.7675,12.7675,NaN,200,0,0,0,1.20599,0.276,NaN,NaN,1.66757,1.66757,NaN,0.499929,105300,0,0,3.75023,50,18,NaN
2010,10,11,17:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,2.36216,4.0095,4.0095,NaN,200,1122,NaN,2805,0.787345,0.127428,0,4675,NaN,NaN,NaN,0.413416,30107,0,0,4.79197,NaN,18,500
2010,10,13,0:22:00,35.17,-120.741,0,Cal Poly Pier,0,0,24.97,4.18,4.15,4.22,200,0,0.44,0,4.67,0.4,8530,6398,1.44,1.45,1.42,0.88,0,0,38386,13.94,25,NaN,NaN
2010,10,13,15:15:00,33.6061,-117.9311,0,Newport Pier,2600,0,1.49,1.4,1.53,1.27,200,0,NaN,18199,0.29,0.12,NaN,NaN,0.78,0.75,0.81,0.16,5200,0,0,1.22,25,20,NaN
2010,10,13,15:25:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.67,2.64,2.76,2.51,NaN,NaN,NaN,NaN,0,0.01,NaN,NaN,0.68,0.64,0.71,0.3,NaN,NaN,NaN,3.1,NaN,19,NaN
2010,10,18,15:45:00,32.867,-117.257,0,Scripps Pier,0,1600,0.31,4.76,4.85,4.66,200,2800,NaN,4800,0.01,0.01,NaN,NaN,0.56,0.52,0.6,0.22,49600,2800,0,3,10,18.9,NaN
2010,10,18,15:47:00,34.408,-119.685,0,Stearns Wharf,700,0,7.671,3.19,3.19,NaN,200,600,0,0,0.771,0.152,NaN,NaN,0.79,0.79,NaN,0.617,9800,8800,0,3.568,50,17.5,NaN
2010,10,18,16:00:00,34.008,-118.499,0,Santa Monica Pier,0,0,197,35.0831,35.0831,NaN,200,251,NaN,2730,2.80044,0.541196,0,5113,NaN,NaN,NaN,0.663228,5236,0,0,5.99461,NaN,17,250
2010,10,18,16:15:00,34.4161076,-119.8287494,0,Goleta Pier,7000,0,15.3782,6.01612,6.01612,NaN,200,0,0,0,0.740774,0.194261,NaN,NaN,1.31163,1.31163,NaN,0.462938,16000,38800,0,4.69235,50,17.5,NaN
2010,10,19,15:58:00,33.6061,-117.9311,0,Newport Pier,0,0,2.99,1.65,1.5,1.79,200,0,NaN,5200,0.95,0.1,NaN,NaN,1.69,1.57,1.81,0.27,7800,0,0,2.15,25,19,NaN
2010,10,19,21:40:00,35.17,-120.741,0,Cal Poly Pier,10663,0,3.39,5.02,4.69,5.35,200,0,NaN,0,2.72,0.37,0,12795,1.02,1.01,1.02,0.52,2133,0,0,7.74,25,NaN,NaN
2010,10,21,16:30:00,32.867,-117.257,0,Scripps Pier,NaN,NaN,0.51,2.09,2.1,2.07,NaN,NaN,NaN,NaN,0.02,0.04,NaN,NaN,0.5,0.48,0.51,0.31,NaN,NaN,NaN,2.9,NaN,18.6,NaN
2010,10,25,14:11:00,33.6061,-117.9311,0,Newport Pier,2600,0,1.77,3.19,3.09,3.3,200,0,NaN,0,0.65,NaN,NaN,NaN,1.33,1.26,1.4,0.24,2600,5200,0,2.78,25,20,NaN
2010,10,25,15:09:00,34.408,-119.685,0,Stearns Wharf,0,0,4.705,1.85,1.85,NaN,200,0,0,700,0.675,0.198,NaN,NaN,1.14,1.14,NaN,0.667,5900,223400,0,3.767,50,15.5,NaN
2010,10,25,15:36:00,34.4161076,-119.8287494,0,Goleta Pier,0,0,3.20776,2.23933,2.23933,NaN,200,0,0.049,0,0.156374,0.070996,NaN,NaN,2.16833,2.16833,NaN,0.304346,2400,351800,0,2.25579,50,16.5,NaN
2010,10,25,16:00:00,32.867,-117.257,0,Scripps Pier,0,0,0.89,3.01,3.03,2.98,200,6400,NaN,400,0,0.03,NaN,NaN,1.06,1.03,1.08,0.26,28800,39200,3600,3.1,10,18.9,NaN
2010,10,25,16:30:00,34.008,-118.499,0,Santa Monica Pier,0,0,11.4166,0.501188,0.501188,NaN,200,0,NaN,748,1.8128,0.176097,374,2020,NaN,NaN,NaN,0.560322,3516,150,0,5.55123,NaN,17.5,250
